"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"910","The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate https://t.co/nR2x8UqDM8",FALSE,7011,NA,2016-05-12 17:37:57,FALSE,NA,"730814284091940865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1881,FALSE,FALSE,NA,NA
"911","We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob https://t.co/UYkYFLoNr7",FALSE,10320,NA,2016-05-12 15:33:01,FALSE,NA,"730782844075708416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3392,FALSE,FALSE,NA,NA
"912","The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://t.co/eMAirFy0KU",FALSE,5644,NA,2016-05-11 22:35:32,FALSE,NA,"730526782378500096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2260,FALSE,FALSE,NA,NA
"913","Add your voice to the push for a fair Supreme Court nomination process: https://t.co/R3ZglOxc2k #DoYourJob https://t.co/0IEpNmu3X0",FALSE,1817,NA,2016-05-11 19:26:43,FALSE,NA,"730479267310493697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",502,FALSE,FALSE,NA,NA
"914","Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: https://t.co/0LqnmDbFBa #DoYourJob",FALSE,1667,NA,2016-05-11 16:17:20,FALSE,NA,"730431607417409536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",448,FALSE,FALSE,NA,NA
"915","Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM",FALSE,5686,NA,2016-05-10 20:59:33,FALSE,NA,"730140242125029376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1649,FALSE,FALSE,NA,NA
"916","RT @SCOTUSnom: Like the #SCOTUS nominees before him, Judge Garland filled out a questionnaire for Senators: https://t.co/01zuyMOQT4 https:/…",FALSE,0,NA,2016-05-10 20:07:56,FALSE,NA,"730127251082072065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",224,TRUE,FALSE,NA,NA
"917","Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: https://t.co/5nEoT9T8KV",FALSE,1792,NA,2016-05-10 18:55:32,FALSE,NA,"730109030543155204",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",578,FALSE,FALSE,NA,NA
"918","Judge Garland has impeccable credentials—he deserves a fair hearing from the Senate. #DoYourJob https://t.co/vqtTB1J4hL",FALSE,8561,NA,2016-05-10 16:16:51,FALSE,NA,"730069097841467395",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3032,FALSE,FALSE,NA,NA
"919","Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. https://t.co/CApiDJ5Wgh #DoYourJob",FALSE,2323,NA,2016-05-09 19:39:57,FALSE,NA,"729757821328228352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",737,FALSE,FALSE,NA,NA
"920","Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJob https://t.co/Q7rRKyWlZc",FALSE,4049,NA,2016-05-09 17:24:54,FALSE,NA,"729723833276506112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1210,FALSE,FALSE,NA,NA
"921","President Obama has a message for @OFA supporters on the work ahead: https://t.co/2lW82lhIk3",FALSE,1593,NA,2016-05-09 15:13:47,FALSE,NA,"729690836963725312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",357,FALSE,FALSE,NA,NA
"922","""This Mother’s Day, say thank you. Say, 'I love you.'"" —President Obama https://t.co/LE1oaV5dr4",FALSE,6395,NA,2016-05-08 17:26:02,FALSE,NA,"729361731953168385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1696,FALSE,FALSE,NA,NA
"923","Add your name if you think Senate leaders need to stop obstructing our Supreme Court: https://t.co/7vSk8oDw6i #DoYourJob",FALSE,2721,NA,2016-05-06 21:05:19,FALSE,NA,"728692140658675712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",764,FALSE,FALSE,NA,NA
"924","RT @WhiteHouse: “The economy has been growing, unemployment has been falling, and wages have been rising” —@POTUS https://t.co/hlZI0T2HE2",FALSE,0,NA,2016-05-06 18:48:07,FALSE,NA,"728657612561100801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",753,TRUE,FALSE,NA,NA
"925","74 consecutive months—more than six years—of private-sector job growth. Let's keep up the progress. https://t.co/igXXN83jCy",FALSE,8193,NA,2016-05-06 16:45:28,FALSE,NA,"728626749114744832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2700,FALSE,FALSE,NA,NA
"926","LIVE: President Obama is speaking about the economy and new steps to strengthen financial transparency. https://t.co/Qem7LCIZVz",FALSE,1289,NA,2016-05-06 16:16:51,FALSE,NA,"728619547947753474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",359,FALSE,FALSE,NA,NA
"927","The economy added 160,000 jobs in April—a record-breaking 74 months of private-sector job growth.",FALSE,4803,NA,2016-05-06 13:39:15,FALSE,NA,"728579886663802880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1516,FALSE,FALSE,NA,NA
"928","President Obama just granted clemency to 58 men and women who've earned a second chance: https://t.co/TRIAGYd9Pk #FixTheSystem",FALSE,4219,NA,2016-05-05 21:12:07,FALSE,NA,"728331465419694081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1303,FALSE,FALSE,NA,NA
"929","Say that Senate leaders should stop hiding behind excuses and give Judge Garland a fair hearing: https://t.co/mhCz1oKSyn #DoYourJob",FALSE,2049,NA,2016-05-05 19:13:04,FALSE,NA,"728301505183260673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",698,FALSE,FALSE,NA,NA
"930","Check out President Obama's latest message to @OFA supporters and volunteers: https://t.co/DpKpYudQFa",FALSE,1374,NA,2016-05-05 17:12:36,FALSE,NA,"728271187889946624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",337,FALSE,FALSE,NA,NA
"931","RT @WhiteHouse: ""A young girl shouldn't have to go to Washington to be heard."" —@POTUS on 8-year-old Mari: https://t.co/fKPGpHwvCa https://…",FALSE,0,NA,2016-05-05 16:13:39,FALSE,NA,"728256353022545922",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1898,TRUE,FALSE,NA,NA
"932","President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp",FALSE,2879,NA,2016-05-04 22:12:41,FALSE,NA,"727984316878233600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",834,FALSE,FALSE,NA,NA
"933","LIVE: President Obama is speaking at Northwestern High School in Flint, Michigan. https://t.co/hg4ZAhZZId",FALSE,1336,NA,2016-05-04 20:11:05,FALSE,NA,"727953715181682688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",412,FALSE,FALSE,NA,NA
"934","Retweet if you agree. #DoYourJob https://t.co/WjTM07LRL4",FALSE,5705,NA,2016-05-04 18:00:15,FALSE,NA,"727920792684519424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4301,FALSE,FALSE,NA,NA
"935","Make your voice heard on a fair #SCOTUS nomination process—add your name today: https://t.co/kHWdaefQAP #DoYourJob",FALSE,1521,NA,2016-05-04 15:51:01,FALSE,NA,"727888270516879360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",444,FALSE,FALSE,NA,NA
"936","LIVE: President Obama honors the 2016 National Teacher of the Year. https://t.co/mWxAZq5RKm",FALSE,1348,NA,2016-05-03 20:33:43,FALSE,NA,"727597026880290816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",386,FALSE,FALSE,NA,NA
"937","Good climate change policy and good economic policy can go hand in hand. #ActOnClimate https://t.co/MEDMB870SP",FALSE,6788,NA,2016-05-03 17:44:41,FALSE,NA,"727554484654608384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2074,FALSE,FALSE,NA,NA
"938","American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP: https://t.co/exMvIGmk2H",FALSE,2630,NA,2016-05-03 16:40:39,FALSE,NA,"727538369853452288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",670,FALSE,FALSE,NA,NA
"939","The United States just hit one million solar installations—enough to power 5.5 million homes. #MillionSolarStrong",FALSE,6315,NA,2016-05-03 14:00:16,FALSE,NA,"727498012004638720",NA,"<a href=""https://www.thunderclap.it"" rel=""nofollow"">Thunderclap</a>","BarackObama",2086,FALSE,FALSE,NA,NA
"940","Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob",FALSE,2412,NA,2016-05-02 21:31:18,FALSE,NA,"727249128753745920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",828,FALSE,FALSE,NA,NA
"941","Building a clean energy economy is a great way to #ActOnClimate for people across the country. https://t.co/xfdVKh3Zhy",FALSE,4771,NA,2016-05-02 20:08:48,FALSE,NA,"727228364637884416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1292,FALSE,FALSE,NA,NA
"942","Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l",FALSE,1291,NA,2016-05-02 18:46:37,FALSE,NA,"727207686488494081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",422,FALSE,FALSE,NA,NA
"943","It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt",FALSE,2379,NA,2016-05-02 15:59:17,FALSE,NA,"727165574325800961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",846,FALSE,FALSE,NA,NA
"944","""And with that, I just have two more words to say—Obama out."" —President Obama at the #WHCD

Don't miss this: https://t.co/T4YNBb30zJ",FALSE,8614,NA,2016-05-01 22:26:34,FALSE,NA,"726900648583766020",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2642,FALSE,FALSE,NA,NA
"945","Watch ""Couch Commander"" President Obama at last night's #WHCD: https://t.co/MF3iohymbP",FALSE,2733,NA,2016-05-01 20:15:17,FALSE,NA,"726867610789384192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",799,FALSE,FALSE,NA,NA
"946","LIVE: President Obama is speaking at the #WHCD. https://t.co/U8C7OEGjEC",FALSE,4327,NA,2016-05-01 02:05:12,FALSE,NA,"726593281468026880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1445,FALSE,FALSE,NA,NA
"947","Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG",FALSE,2072,NA,2016-04-30 22:28:06,FALSE,NA,"726538645000343553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",600,FALSE,FALSE,NA,NA
"948","""Poll after poll shows a majority of Americans think Senate Republicans should do their job."" —President Obama https://t.co/L7wi8kiFj4",FALSE,3697,NA,2016-04-30 21:18:06,FALSE,NA,"726521029401665536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1009,FALSE,FALSE,NA,NA
"949","In the weekly address, President Obama has a simple message for Senate Republicans: #DoYourJob. https://t.co/Vj0BuPXlKM",FALSE,3012,NA,2016-04-30 15:36:39,FALSE,NA,"726435103556141056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",872,FALSE,FALSE,NA,NA
"950","Senate leaders need to do their jobs and fill the #SCOTUS vacancy. #DoYourJob https://t.co/ZGcyGEv2CS",FALSE,6832,NA,2016-04-29 21:06:33,FALSE,NA,"726155738322620416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3213,FALSE,FALSE,NA,NA
"951","Clean air makes for healthier and safer communities. #ActOnClimate https://t.co/uuPdv41v0u",FALSE,3458,NA,2016-04-29 15:10:47,FALSE,NA,"726066205853765632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",943,FALSE,FALSE,NA,NA
"952","Hundreds of thousands of Americans are calling on Senate leaders to fill the #SCOTUS vacancy—join them: https://t.co/9LwydN9bmk",FALSE,2063,NA,2016-04-28 21:18:23,FALSE,NA,"725796327251005440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",704,FALSE,FALSE,NA,NA
"953","It's been more than 40 days since Judge Garland was nominated. Senate leaders: #DoYourJob. https://t.co/RUBRebSJhZ",FALSE,8396,NA,2016-04-28 20:21:27,FALSE,NA,"725781997340127232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3374,FALSE,FALSE,NA,NA
"954","Don't let climate change deniers jeopardize the progress we've made toward a safer, healthier future. Call them out: https://t.co/GV1Stqvdoq",FALSE,2795,NA,2016-04-28 18:08:22,FALSE,NA,"725748508527980544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1135,FALSE,FALSE,NA,NA
"955","Fighting climate change will save Americans money at the gas pump. #ActOnClimate https://t.co/ePl93jLYTU",FALSE,3551,NA,2016-04-28 15:30:07,FALSE,NA,"725708684135788544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",888,FALSE,FALSE,NA,NA
"956","Add your name if you support global efforts to tackle climate change: https://t.co/IQJzH7sb2C",FALSE,1737,NA,2016-04-27 22:20:17,FALSE,NA,"725449515801710596",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",561,FALSE,FALSE,NA,NA
"957","Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJob https://t.co/GaN9kDsQIp",FALSE,2914,NA,2016-04-27 21:15:58,FALSE,NA,"725433329630093312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1169,FALSE,FALSE,NA,NA
"958","For the health of our children and grandchildren, we have to #ActOnClimate. https://t.co/pJz7ODyr3p",FALSE,3865,NA,2016-04-27 20:09:45,FALSE,NA,"725416664716599296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1036,FALSE,FALSE,NA,NA
"959","The Senate should uphold its constitutional duty and give Judge Garland a fair hearing. Add your name if you agree: https://t.co/JmvJa0rHns",FALSE,2181,NA,2016-04-27 18:40:21,FALSE,NA,"725394169418539008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",756,FALSE,FALSE,NA,NA
"960","Watch: Professor Obama has a #SCOTUS lesson for obstructionists in the Senate. #DoYourJob https://t.co/CtFP33X8Lv",FALSE,1918,NA,2016-04-27 16:44:15,FALSE,NA,"725364950479331329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",747,FALSE,FALSE,NA,NA
"961","""Not to let the Constitution function is totally irresponsible and it's never happened like this before."" —@VP https://t.co/y6FXMAEzzd",FALSE,3350,NA,2016-04-26 20:58:35,FALSE,NA,"725066569768964096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1599,FALSE,FALSE,NA,NA
"962","Don't let climate change deniers derail progress—show your support for bold action on climate change: https://t.co/ZeUmitNSUb #ActOnClimate",FALSE,1454,NA,2016-04-26 20:02:05,FALSE,NA,"725052347416739841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",528,FALSE,FALSE,NA,NA
"963","The fight to tackle climate change took a big step on Friday with hundreds of countries signing the #ParisAgreement. https://t.co/gk7BWRRBqA",FALSE,7907,NA,2016-04-26 18:15:38,FALSE,NA,"725025558279639042",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2736,FALSE,FALSE,NA,NA
"964","ICYMI: The U.S. and more than 170 other nations just signed the #ParisAgreement—the first ever global climate deal. https://t.co/Jlg4q4piDu",FALSE,2211,NA,2016-04-26 16:29:47,FALSE,NA,"724998922079326209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",770,FALSE,FALSE,NA,NA
"965","We all play a part in helping to stop gun violence. Do your part—#WearOrange on June 2. https://t.co/IUguOJg2Zk",FALSE,3635,NA,2016-04-25 21:43:29,FALSE,NA,"724715479940521985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1829,FALSE,FALSE,NA,NA
"966","We're already seeing the effects of climate change. Denial is unacceptable. #ActOnClimate https://t.co/k3sphu7KgC",FALSE,6684,NA,2016-04-25 19:22:00,FALSE,NA,"724679873160073216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2769,FALSE,FALSE,NA,NA
"967","Show your support for bold moves to combat climate change—add your name: https://t.co/Wof6TIp08t #ActOnClimate",FALSE,1339,NA,2016-04-25 17:28:38,FALSE,NA,"724651342979993600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",445,FALSE,FALSE,NA,NA
"968","Carbon pollution is the biggest contributor to climate change—and President Obama is taking it head on. https://t.co/lZlIAyD9UV",FALSE,5725,NA,2016-04-25 15:24:10,FALSE,NA,"724620020093874176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1813,FALSE,FALSE,NA,NA
"969","""We have criminal justice policies, including unfair sentencing laws, that need to be reformed."" —President Obama https://t.co/ovSB7lu9Kl",FALSE,3190,NA,2016-04-23 19:36:21,FALSE,NA,"723958711396503552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1041,FALSE,FALSE,NA,NA
"970","In the weekly address, President Obama talks about his efforts to improve our criminal justice system. https://t.co/7jF32GGJ3c #FixTheSystem",FALSE,1934,NA,2016-04-23 18:07:24,FALSE,NA,"723936326547083265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",507,FALSE,FALSE,NA,NA
